354,-0.4222025,-9.991083,30,-357.5802,0,0
355,-0.1107794,-9.999387,30,-359.3652,0,0
356,0.195116,-9.998096,30,-1.117981,0,0
357,0.5293249,-9.985981,30,-3.03418,0,0
358,0.8119761,-9.96698,30,-4.657349,0,0
359,1.099862,-9.939331,30,-6.314514,0,0
360,1.396791,-9.901968,30,-8.029236,0,0
361,1.715775,-9.851706,30,-9.879517,0,0
362,2.009797,-9.795954,30,-11.59424,0,0
363,2.259242,-9.741448,30,-13.05719,0,0
364,2.545202,-9.670674,30,-14.74512,0,0
365,2.859857,-9.582339,30,-16.61774,0,0
366,3.136216,-9.49548,30,-18.27759,0,0
367,3.434407,-9.391744,30,-20.08661,0,0
368,3.721369,-9.281779,30,-21.84741,0,0
369,3.968248,-9.178944,30,-23.37982,0,0
370,4.294336,-9.030985,30,-25.43158,0,0
371,4.558707,-8.90046,30,-27.12091,0,0
372,4.851221,-8.744464,30,-29.02045,0,0
373,5.156196,-8.568176,30,-31.03882,0,0
374,5.401469,-8.415708,30,-32.6936,0,0
375,5.646851,-8.253065,30,-34.38037,0,0
376,5.889165,-8.081939,30,-36.08014,0,0
377,6.101438,-7.922907,30,-37.59985,0,0
378,6.316445,-7.752582,30,-39.17151,0,0
379,6.560802,-7.546912,30,-41.00159,0,0
380,6.750076,-7.378107,30,-42.45471,0,0
381,7.026639,-7.11522,30,-44.64105,0,0
382,7.240038,-6.89796,30,-46.38599,0,0
383,7.446169,-6.67492,30,-48.12616,0,0
384,7.664939,-6.422515,30,-50.04004,0,0
385,7.838301,-6.209753,30,-51.61255,0,0
386,8.049314,-5.933678,30,-53.60358,0,0
387,8.203482,-5.718644,30,-55.11963,0,0
388,8.401714,-5.423208,30,-57.1582,0,0
389,8.567444,-5.157413,30,-58.95294,0,0
390,8.690773,-4.946764,30,-60.35156,0,0
391,8.844484,-4.66638,30,-62.18365,0,0
392,8.979261,-4.401463,30,-63.88672,0,0
393,9.116117,-4.110526,30,-65.729,0,0
394,9.245286,-3.811126,30,-67.59735,0,0
395,9.341039,-3.570013,30,-69.0838,0,0
396,9.436602,-3.309161,30,-70.6756,0,0
397,9.538542,-3.002704,30,-72.52612,0,0
398,9.612759,-2.755878,30,-74.00293,0,0
399,9.704694,-2.412243,30,-76.04114,0,0
400,9.773624,-2.11572,30,-77.78546,0,0
401,9.830658,-1.832529,30,-79.44067,0,0
402,9.875387,-1.573761,30,-80.94531,0,0
403,9.919202,-1.268637,30,-82.71155,0,0
404,9.960031,-0.893189,30,-84.87555,0,0
405,9.983396,-0.5760306,30,-86.69769,0,0
406,9.996334,-0.2707592,30,-88.44843,0,0
407,9.999972,0.02376904,30,-90.13617,0,0
408,9.993789,0.352399,30,-92.01947,0,0
409,9.978477,0.6557369,30,-93.75977,0,0
410,9.954603,0.9517772,30,-95.46149,0,0
411,9.922074,1.245965,30,-97.15741,0,0
412,9.883768,1.520241,30,-98.7442,0,0
413,9.833542,1.816989,30,-100.4687,0,0
414,9.776018,2.104633,30,-102.1495,0,0
415,9.712894,2.37901,30,-103.7626,0,0
416,9.619819,2.731133,30,-105.8495,0,0
417,9.536696,3.008559,30,-107.509,0,0
418,9.448776,3.274236,30,-109.1124,0,0
419,9.340631,3.57108,30,-110.9227,0,0
420,9.228233,3.852235,30,-112.6576,0,0
421,9.086045,4.176575,30,-114.6868,0,0
422,8.950649,4.459359,30,-116.4832,0,0
423,8.807647,4.735542,30,-118.2652,0,0
424,8.672762,4.978273,30,-119.8563,0,0
425,8.526329,5.225104,30,-121.5007,0,0
426,8.340224,5.517305,30,-123.4858,0,0
427,8.161649,5.778191,30,-125.2972,0,0
428,8.019449,5.973979,30,-126.6837,0,0
429,7.845907,6.200141,30,-128.3171,0,0
430,7.649643,6.440726,30,-130.0961,0,0
431,7.448902,6.671872,30,-131.8503,0,0
432,7.236065,6.902127,30,-133.6469,0,0
433,7.023111,7.118702,30,-135.3873,0,0
434,6.799839,7.33227,30,-137.1576,0,0
435,6.589251,7.522085,30,-138.782,0,0
436,6.377085,7.702778,30,-140.3788,0,0
437,6.118947,7.909392,30,-142.2733,0,0
438,5.836122,8.120326,30,-144.295,0,0
439,5.574273,8.302258,30,-146.1219,0,0
440,5.333776,8.458773,30,-147.766,0,0
441,5.114562,8.593094,30,-149.2391,0,0
442,4.821616,8.760823,30,-151.1733,0,0
443,4.556163,8.901763,30,-152.8954,0,0
444,4.303629,9.02656,30,-154.5093,0,0
445,4.060687,9.138426,30,-156.0419,0,0
446,3.758103,9.266966,30,-157.9255,0,0
447,3.444717,9.387967,30,-159.8504,0,0
448,3.175774,9.482324,30,-161.4835,0,0
449,2.909388,9.567417,30,-163.0858,0,0
450,2.606539,9.654323,30,-164.8911,0,0
451,2.311487,9.729184,30,-166.6353,0,0
452,2.02919,9.791955,30,-168.2922,0,0
453,1.714688,9.851895,30,-170.1267,0,0
454,1.424004,9.898091,30,-171.8132,0,0
455,1.103666,9.93891,30,-173.6635,0,0
456,0.778411,9.969658,30,-175.5355,0,0
457,0.4681017,9.989038,30,-177.317,0,0
458,0.1127025,9.999365,30,-179.3542,0,0
459,-0.1686974,9.998577,30,-180.9666,0,0
460,-0.4285743,9.990812,30,-182.4562,0,0
461,-0.7383872,9.972702,30,-184.2344,0,0
462,-0.9878713,9.951086,30,-185.6693,0,0
463,-1.269076,9.919146,30,-187.2909,0,0
464,-1.609071,9.869696,30,-189.2595,0,0
465,-1.894597,9.818885,30,-190.9212,0,0
466,-2.143379,9.767595,30,-192.3766,0,0
467,-2.448343,9.695649,30,-194.172,0,0
468,-2.766304,9.609764,30,-196.0591,0,0
469,-3.043687,9.525543,30,-197.7202,0,0
470,-3.31881,9.433212,30,-199.3829,0,0
471,-3.582316,9.336328,30,-200.9916,0,0
472,-3.945129,9.188904,30,-203.2355,0,0
473,-4.236141,9.058428,30,-205.0629,0,0
474,-4.52719,8.916533,30,-206.9182,0,0
475,-4.775598,8.785993,30,-208.5261,0,0
476,-5.010749,8.654039,30,-210.0711,0,0
477,-5.25492,8.507985,30,-211.7013,0,0
478,-5.542586,8.323445,30,-213.6596,0,0
479,-5.806609,8.141455,30,-215.497,0,0
480,-6.038537,7.970953,30,-217.1464,0,0
481,-6.279053,7.782898,30,-218.8957,0,0
482,-6.522452,7.58008,30,-220.7111,0,0
483,-6.738411,7.388762,30,-222.3642,0,0
484,-6.975248,7.165606,30,-224.2287,0,0
485,-7.182825,6.957516,30,-225.9128,0,0
486,-7.387392,6.739914,30,-227.6241,0,0
487,-7.571196,6.532764,30,-229.2109,0,0
488,-7.782986,6.278943,30,-231.105,0,0
489,-8.015158,5.979736,30,-233.275,0,0
490,-8.179777,5.752499,30,-234.8828,0,0
491,-8.361855,5.484468,30,-236.7394,0,0
492,-8.524465,5.228145,30,-238.4787,0,0
493,-8.673095,4.977694,30,-240.1474,0,0
494,-8.821959,4.708826,30,-241.9083,0,0
495,-8.955523,4.449565,30,-243.5794,0,0
496,-9.078587,4.192763,30,-245.2111,0,0
497,-9.189249,3.944324,30,-246.7693,0,0
498,-9.307281,3.657119,30,-248.5485,0,0
499,-9.402782,3.404068,30,-250.0983,0,0
500,-9.518188,3.066609,30,-252.1418,0,0
501,-9.601687,2.79421,30,-253.7743,0,0
502,-9.679024,2.513265,30,-255.4439,0,0
503,-9.750275,2.220843,30,-257.1685,0,0
504,-9.807816,1.951089,30,-258.7488,0,0
505,-9.872403,1.592374,30,-260.8373,0,0
506,-9.914097,1.307928,30,-262.4846,0,0
507,-9.951647,0.982208,30,-264.3632,0,0
508,-9.975655,0.6973543,30,-266.0012,0,0
509,-9.991182,0.4198489,30,-267.5937,0,0
510,-9.998953,0.1446701,30,-269.171,0,0
511,-9.998774,-0.1565841,30,-270.8972,0,0
512,-9.990723,-0.4306577,30,-272.4682,0,0
513,-9.97541,-0.7008592,30,-274.0189,0,0
514,-9.949695,-1.001789,30,-275.7495,0,0
515,-9.911552,-1.327076,30,-277.626,0,0
516,-9.870332,-1.605162,30,-279.2368,0,0
517,-9.808754,-1.946369,30,-281.2234,0,0
518,-9.756395,-2.193798,30,-282.6725,0,0
519,-9.684111,-2.493593,30,-284.4396,0,0
520,-9.612956,-2.755191,30,-285.9929,0,0
521,-9.523062,-3.051441,30,-287.7668,0,0
522,-9.422617,-3.348775,30,-289.5651,0,0
523,-9.296989,-3.683204,30,-291.612,0,0
524,-9.193054,-3.935449,30,-293.1752,0,0
525,-9.083091,-4.182998,30,-294.7272,0,0
526,-8.949048,-4.462571,30,-296.5037,0,0
527,-8.82215,-4.708467,30,-298.0892,0,0
528,-8.680053,-4.96555,30,-299.7723,0,0
529,-8.521026,-5.233748,30,-301.5588,0,0
530,-8.388428,-5.443737,30,-302.9818,0,0
531,-8.213884,-5.703692,30,-304.7759,0,0
532,-8.041685,-5.944014,30,-306.4699,0,0
533,-7.880655,-6.155914,30,-307.9949,0,0
534,-7.690931,-6.391367,30,-309.7274,0,0
535,-7.493392,-6.621863,30,-311.4668,0,0
536,-7.299035,-6.835503,30,-313.1216,0,0
537,-7.075416,-7.066717,30,-314.9647,0,0
538,-6.858814,-7.277133,30,-316.695,0,0
539,-6.664731,-7.455291,30,-318.2045,0,0
540,-6.380491,-7.699957,30,-320.3535,0,0
541,-6.140615,-7.892582,30,-322.1162,0,0
542,-5.913047,-8.064482,30,-323.7503,0,0
543,-5.663501,-8.241648,30,-325.5038,0,0
544,-5.439128,-8.391418,30,-327.0496,0,0
545,-5.196186,-8.543983,30,-328.6933,0,0
546,-4.929664,-8.700483,30,-330.4642,0,0
547,-4.689306,-8.83235,30,-332.035,0,0
548,-4.43076,-8.964841,30,-333.6996,0,0
549,-4.155484,-9.095711,30,-335.4461,0,0
550,-3.896399,-9.209673,30,-337.0679,0,0
551,-3.570191,-9.340971,30,-339.0827,0,0
552,-3.316926,-9.433875,30,-340.6284,0,0
553,-3.043775,-9.525515,30,-342.2792,0,0
554,-2.797445,-9.600745,30,-343.755,0,0
555,-2.4563,-9.693637,30,-345.7809,0,0
556,-2.160084,-9.763915,30,-347.5253,0,0
557,-1.841097,-9.829057,30,-349.3907,0,0
558,-1.525607,-9.882941,30,-351.2246,0,0
559,-1.214745,-9.925945,30,-353.0228,0,0
560,-0.9734793,-9.952504,30,-354.4135,0,0
561,-0.6529415,-9.978661,30,-356.2562,0,0
562,-0.2696914,-9.996363,30,-358.4545,0,0
563,-0.05076025,-9.999871,30,-359.7091,0,0
